transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
463,10-03-23 01:07,68856,325,1,0,233.18,48,0
464,09-01-22 17:11,53062,1686,4,0.15,389.27,30,0
465,01-12-22 04:04,24645,1321,1,0,139.92,8,0
466,18-11-21 04:32,73071,193,2,0,42.66,16,0
467,01-08-23 23:34,22785,1511,1,0,50.99,16,0
468,16-12-21 20:59,70104,315,1,0.05,72.73,0,0
469,14-09-21 17:31,82595,1691,1,0.05,69.97,43,0
470,08-04-23 15:45,30113,1448,1,0.2,15.25,5,0
471,21-08-23 17:24,3001,765,1,0.1,16.1,3,0
472,23-10-22 09:01,43835,621,1,0,66.24,34,0
473,08-08-23 14:40,11097,1626,1,0,75.8,26,0
474,04-10-21 21:32,6510,1014,1,0.15,71.73,5,0
475,18-08-21 18:10,11171,934,1,0,41.65,17,0
476,26-09-21 08:28,36656,1128,1,0,48.44,45,0
477,04-10-21 07:23,3617,888,1,0.05,17.14,42,0
478,10-06-22 22:08,42343,1360,1,0,76.98,14,0
479,11-10-22 08:33,63608,1220,1,0,61.33,23,0
480,28-08-21 21:48,17744,1149,1,0,78.16,6,0
481,01-04-22 21:11,61325,,3,0.15,,0,0
482,11-03-22 17:56,12828,728,1,0,18.71,36,0
483,06-05-21 09:43,96443,818,1,0,120.73,20,0
484,03-01-23 20:01,36750,1899,1,0,43.98,33,0
485,16-10-23 15:39,14219,368,1,0.15,141.58,38,0
486,10-03-22 16:55,45966,1361,1,0,80.84,43,0
487,18-10-23 04:19,53279,595,3,0.1,72.82,37,0
488,26-07-21 18:08,84228,1198,1,0.15,78.23,0,0
489,17-04-23 20:23,1283,1362,1,0,45.09,18,0
490,12-06-23 09:47,39950,756,1,0.05,120.04,5,0
491,15-12-21 18:38,34001,617,1,0,87.57,48,0
492,10-07-23 19:07,90210,490,2,0,122.44,0,0
493,06-08-22 04:05,98212,191,1,0.1,51.34,14,0
494,08-05-22 00:20,80083,,2,0,,0,0
495,26-04-22 01:14,34391,1412,2,0,-162.24,33,1
496,07-11-23 17:03,12098,145,2,0,302.08,36,0
497,10-11-21 20:24,96247,380,1,0.05,110.96,23,0
498,02-12-22 11:36,29606,1222,1,0,15.91,0,0
499,12-11-22 13:30,50395,1553,1,0,32.84,41,0
500,27-12-21 20:07,81332,476,2,0,103.66,0,0
501,23-04-23 16:53,62429,494,1,0,15.05,24,0
502,17-03-23 10:57,22834,,1,0.1,,0,0
503,24-12-21 15:43,82299,742,1,0,35.42,32,0
504,18-11-23 18:10,37787,752,1,0,48.1,17,0
505,31-05-22 18:51,91163,1488,1,0.1,16.24,31,0
506,24-11-23 15:24,97845,171,1,0,217.92,2,0
507,24-12-23 06:55,80639,511,1,0,121.26,0,0
508,25-12-23 15:33,86686,1310,2,0.2,116.45,19,0
509,23-10-23 19:01,61814,1261,2,0.05,128.99,0,0
510,19-12-21 19:06,35621,1391,1,0.1,35.84,20,0
511,28-08-23 23:49,36335,182,1,0,-46.71,0,1
512,16-07-21 14:38,85812,1727,1,0.15,110.69,36,0
513,13-06-21 02:05,28283,1047,1,0,122.73,30,0
514,09-10-23 15:38,98141,156,1,0,90.3,49,0
515,10-04-23 19:40,29212,1516,1,0.05,143.18,35,0
516,06-08-22 16:47,78289,1062,1,0.15,16.42,5,0
517,16-12-22 20:33,13766,1010,3,0,233.34,43,0
518,20-01-22 11:07,33089,1818,1,0.2,27.39,24,0
519,18-07-23 05:04,61379,1285,2,0.05,237.96,36,0
520,24-07-21 05:57,77993,893,1,0.05,57.5,0,0
521,16-05-22 15:27,55517,1965,1,0,118.83,5,0
522,27-04-22 10:03,34151,1603,1,0,73.3,24,0
523,22-12-23 13:38,87035,1498,1,0,129.5,16,0
524,09-08-22 12:44,72932,591,1,0,164.09,34,0
525,14-11-22 06:46,51714,1028,1,0,137.04,25,0
526,11-12-21 00:49,71651,,1,0,,0,0
527,04-05-23 23:00,58790,967,1,0,25.75,11,0
528,05-01-21 19:54,20345,1753,1,0,42.98,0,0
529,12-07-23 13:13,94496,1323,1,0,76.45,0,0
530,05-02-22 13:18,31712,645,1,0,132.72,27,0
531,30-01-21 01:16,67755,1235,1,0,48,33,0
532,20-03-21 11:57,54623,1906,2,0.05,147.63,40,0
533,07-11-23 08:55,19412,,2,0.05,,36,0
534,23-07-23 03:14,30900,575,1,0,87.05,42,0
535,14-03-21 04:35,15157,445,2,0,109.88,0,0
536,06-03-22 18:58,32557,1335,1,0.2,48.33,35,0
537,24-01-21 05:24,91624,101,1,0,36.56,49,0
538,24-09-22 10:01,29669,88,1,0,99.8,31,0
539,18-07-23 16:16,76921,1448,2,0,38.12,34,0
540,07-11-21 13:08,89636,1630,1,0,14.58,15,0
541,22-02-22 13:11,92664,130,1,0,107.68,37,0
542,30-12-22 06:21,45122,1302,1,0,66.11,0,0
543,29-07-21 23:15,29588,4,2,0,150.9,0,0
544,07-04-22 18:50,65646,925,2,0,34.12,31,0
545,05-09-21 00:59,28714,794,1,0.1,-159.97,49,1
546,22-12-23 08:09,14240,1203,1,0,55.02,31,0
547,05-09-23 07:48,74295,826,1,0,158.59,0,0
548,01-04-21 06:40,66901,319,1,0,50.76,20,0
549,10-12-21 20:26,80996,854,1,0.1,48.71,21,0
550,04-03-23 11:18,56166,1993,1,0,46.42,25,0
551,07-07-21 23:40,11634,1979,1,0.05,49.46,16,0
552,21-03-22 09:56,10419,1882,1,0,14.43,0,0
553,15-05-21 17:02,21884,1127,1,0.05,104.08,40,0
554,08-10-22 09:57,26747,1933,1,0.1,25.36,5,0
555,09-04-22 05:30,55851,1112,2,0,86.4,0,0
556,02-02-22 15:19,77975,1783,3,0,115.86,12,0
557,29-06-23 10:19,69880,809,1,0.1,66.49,14,0
558,10-02-21 06:15,17426,1324,1,0,161.28,12,0
559,12-01-21 20:33,22946,986,1,0,46.89,16,0
560,22-02-21 06:04,26009,423,1,0,68.68,18,0
561,30-04-21 21:54,81,315,1,0,76.56,48,0
562,31-03-21 08:54,56210,17,1,0.05,138.87,0,0
563,22-02-22 14:20,60436,878,1,0.1,19.88,49,0
564,09-06-21 05:20,61520,1704,2,0.05,100.04,4,0
565,08-05-22 15:19,59863,597,1,0,38.91,36,0
566,28-09-21 14:27,44540,1561,1,0,106.46,29,0
567,29-12-21 06:22,84791,943,3,0.15,200.07,8,0
568,30-12-23 23:56,50698,465,1,0,41.35,15,0
569,09-08-23 18:13,45935,1225,1,0,84.9,0,0
570,04-09-21 22:26,7424,1789,1,0,-77.29,32,1
571,10-10-23 23:45,59557,,2,0,,18,0
572,31-05-22 06:51,48010,452,1,0.1,77.66,0,0
573,28-10-23 13:02,31494,1188,1,0.1,36.36,43,0
574,20-02-23 10:12,45069,1815,1,0.05,21.97,25,0
575,23-05-23 08:08,81746,,1,0,,5,0
576,19-12-21 19:36,78438,1702,1,0.15,79.82,18,0
577,09-03-23 05:12,34681,536,1,0.05,26.46,33,0
578,25-01-21 12:45,84596,401,1,0.05,56.82,28,0
579,12-03-22 05:36,56334,923,1,0,58.4,0,0
580,10-07-22 10:06,32333,1776,2,0,44.34,28,0
581,22-09-23 06:29,50108,151,1,0,58.76,9,0
582,12-11-22 05:28,43276,1237,1,0.1,46.91,0,0
583,09-06-23 06:56,18639,236,4,0.05,-373.88,5,1
584,08-12-23 17:39,3748,893,2,0.2,96.85,0,0
585,01-11-23 12:13,91685,1773,1,0.1,8.79,0,0
586,23-10-22 09:43,87607,776,1,0,8.9,9,0
587,27-10-23 08:48,99043,1520,1,0.05,24.55,43,0
588,15-06-23 18:43,62354,296,3,0,145.2,2,0
589,30-10-23 04:44,82663,544,2,0.05,149.3,35,0
590,15-01-21 14:56,76640,1752,1,0,95.83,7,0
591,26-06-22 14:18,11975,283,1,0.05,99.57,48,0
592,04-08-23 12:20,72006,1583,1,0,141.48,45,0
593,28-04-22 06:50,88048,1156,1,0,156.43,23,0
594,12-09-22 12:55,28989,,2,0,,20,0
595,24-10-23 20:30,25660,1130,1,0,30.16,23,0
596,24-05-22 13:13,8150,1002,1,0,87.78,28,0
597,09-08-21 15:38,68232,,1,0,,8,0
598,26-07-23 05:50,41188,1534,1,0,-111.85,0,1
599,16-12-23 14:09,32466,1217,1,0,38.12,27,0
600,12-06-21 22:11,86249,1357,1,0.05,57.82,25,0
601,11-06-22 13:13,77157,301,1,0.2,10.27,0,0
602,06-09-21 12:40,47502,1038,2,0,49.84,6,0
603,29-11-21 22:03,76845,220,1,0.05,116.22,0,0
604,23-11-21 07:38,90379,182,1,0,46.71,37,0
605,10-06-23 08:50,788,865,3,0,155.28,25,0
606,10-05-21 20:25,33607,594,1,0,112.89,20,0
607,29-01-21 15:44,97521,1362,1,0.15,38.33,19,0
608,10-07-22 03:58,14258,,1,0,,26,0
609,29-11-21 10:22,50805,72,1,0.05,39.18,49,0
610,14-03-21 06:03,8786,1164,1,0,251.74,0,0
611,05-08-23 06:48,92468,919,1,0.1,176.18,38,0
612,02-01-23 05:33,47803,1758,1,0,17.14,46,0
613,11-10-21 21:52,14832,1463,1,0.15,110.48,49,0
614,14-03-22 15:12,13970,1187,1,0.15,59.73,44,0
615,14-10-22 20:20,78632,2000,1,0,117.77,25,0
616,17-09-21 22:04,67134,1164,1,0.05,239.15,34,0
617,31-07-23 03:47,58950,1630,1,0.05,13.85,35,0
618,19-07-23 00:27,58426,955,2,0.1,23.51,23,0
619,20-06-21 22:03,34418,1192,1,0,117.03,19,0
620,10-07-21 11:15,87466,985,1,0,183.56,13,0
621,13-08-21 05:42,29971,1448,1,0.1,17.15,0,0
622,30-06-22 18:13,38285,650,2,0.1,91.69,22,0
623,16-07-23 09:22,94694,1613,1,0,11.17,27,0
624,14-05-22 16:06,44908,860,1,0.2,109.29,0,0
625,12-11-23 14:38,45508,1648,1,0.1,56.73,0,0
626,17-03-23 04:49,33110,86,1,0,86.69,23,0
627,14-01-23 17:59,45949,176,1,0.15,21.2,29,0
628,04-10-22 05:55,41936,662,2,0,251.5,11,0
629,02-12-21 07:57,40821,1817,1,0.1,12.2,34,0
630,19-05-21 20:11,52324,1255,3,0.15,457.88,5,0
631,04-11-23 10:39,47906,1559,1,0,21.69,17,0
632,08-05-23 17:40,75718,424,1,0,95.85,38,0
633,19-07-22 07:27,18806,1349,1,0,64.49,8,0
634,19-02-22 14:16,96136,512,3,0.15,77.37,44,0
635,14-01-22 22:04,18940,10,1,0.05,79.9,37,0
636,02-12-23 11:10,80221,205,1,0.1,56.92,18,0
637,06-10-21 10:30,6652,255,1,0.2,45.3,30,0
638,13-04-22 07:03,59429,999,1,0,117.3,0,0
639,08-01-23 16:55,5148,1545,1,0,32.73,6,0
640,08-05-23 21:37,25219,1105,2,0,97.74,43,0
641,03-11-21 06:46,73555,1747,1,0,16.13,7,0
642,09-09-21 14:47,29099,1709,2,0,102.94,47,0
643,01-05-21 14:35,72544,1294,1,0.2,43.66,23,0
644,07-05-22 23:00,91941,1093,1,0,71.1,8,0
645,23-11-22 09:03,77512,1381,2,0,440.48,19,0
646,22-09-21 17:01,83311,1567,1,0.1,62.24,49,0
647,11-11-21 06:30,66830,1924,1,0,45.28,23,0
648,04-02-23 07:24,7571,1731,1,0.05,127.65,36,0
649,06-11-23 01:14,43792,792,1,0.1,20.73,34,0
650,29-12-22 10:40,33727,794,1,0,177.74,32,0
651,29-05-21 08:44,75389,1203,2,0.1,99.04,17,0
652,24-01-21 00:43,49548,393,1,0.05,49.73,3,0
653,02-06-21 19:54,4035,451,1,0,34.22,5,0
654,24-12-23 21:36,40121,257,1,0.1,72.33,41,0
655,15-12-21 21:06,34937,1236,1,0,92.83,39,0
656,16-06-23 08:43,63296,1201,2,0,95.62,36,0
657,10-01-21 05:41,70878,,1,0.15,,8,0
658,27-06-23 10:09,41955,206,1,0,51.19,40,0
659,22-09-21 06:28,64295,909,1,0,19.95,4,0
660,01-03-23 07:52,76473,1672,1,0.2,63.23,8,0
661,03-06-23 15:10,81982,1140,3,0.05,301.93,39,0
662,08-08-23 22:54,51283,490,3,0,183.66,41,0
663,12-04-21 19:13,62679,733,1,0,145.73,23,0
664,13-11-22 20:24,14021,1469,1,0,103.61,0,0
665,03-10-23 07:02,90137,614,1,0,52.19,25,0
666,25-02-23 11:57,43334,,2,0.2,,1,0
667,16-02-21 07:41,89970,1147,1,0,53.62,0,0
668,15-09-23 13:24,15805,9,1,0,25.37,8,0
669,03-10-22 19:28,25306,702,2,0,31.12,33,0
670,19-10-23 14:32,38570,1533,1,0,13.83,0,0
671,19-02-23 19:26,61940,557,3,0,181.17,42,0
672,08-10-22 19:35,61285,378,2,0,227.44,9,0
673,27-12-23 06:18,76421,1373,1,0,56.49,25,0
674,29-08-21 18:33,43043,1838,1,0,31.03,16,0
675,02-03-22 10:35,22311,402,1,0,110.15,30,0
676,11-04-22 20:28,58345,1775,1,0,20.35,32,0
677,02-12-22 16:01,79433,655,1,0,100.79,48,0
678,25-05-23 20:39,55834,1683,1,0,110.15,0,0
679,31-08-23 22:22,64887,1273,1,0.1,70.89,33,0
680,15-07-21 03:55,30661,1433,1,0,57.32,47,0
681,13-07-21 08:21,6671,1165,1,0.2,29.51,0,0
682,08-05-23 14:48,10297,1645,1,0,187.35,0,0
683,17-03-22 17:15,63872,933,1,0,184.09,23,0
684,28-09-23 16:01,83862,1206,3,0.05,42.46,21,0
685,16-11-21 21:49,49712,,1,0.05,,18,0
686,14-02-22 07:08,58948,979,1,0,74.99,49,0
687,14-02-22 05:09,46387,707,2,0.05,-108.3,0,1
688,23-07-22 08:48,32310,758,2,0.1,15.79,48,0
689,06-09-23 07:48,94717,922,2,0,280.12,39,0
690,04-12-23 06:35,98289,1652,1,0.05,47.74,0,0
691,28-02-22 14:26,37244,1579,1,0,18.72,6,0
692,21-08-21 13:52,73992,1837,2,0.1,18.88,19,0
693,28-11-23 05:00,87820,243,1,0.1,36.22,20,0
694,05-04-21 20:04,82091,1291,2,0.1,83.39,3,0
695,22-06-21 14:14,14555,363,1,0.15,77.25,0,0
696,09-04-23 10:23,65545,840,1,0.2,82.23,0,0
697,25-11-23 14:01,23000,,1,0,,0,0
698,18-02-23 16:30,91284,355,1,0.15,54.07,3,0
699,20-09-21 06:59,71548,574,1,0,88.68,0,0
700,18-09-22 06:09,83933,253,1,0,17.49,35,0
701,17-07-23 18:34,47986,701,1,0,12.84,2,0
702,14-03-23 11:13,36689,1471,2,0,-148.98,40,1
703,26-02-23 22:56,14226,53,1,0,117.76,25,0
704,18-08-22 09:00,34066,1041,1,0,177.68,48,0
705,15-08-23 21:37,91854,1696,2,0.15,20.09,49,0
706,27-06-23 15:18,85458,,3,0.1,,0,0
707,10-11-22 09:04,93300,223,2,0,798.72,0,0
708,19-12-21 17:30,37703,1984,1,0,25.27,29,0
709,18-03-21 21:07,73393,1420,1,0.05,122.51,43,0
710,21-12-22 07:53,65763,1147,4,0,214.48,38,0
711,11-04-22 11:31,85128,1843,2,0,289.78,0,0
712,08-12-21 08:57,50895,1448,1,0,19.06,16,0
713,04-08-23 11:47,67966,1874,1,0,9.08,3,0
714,13-10-22 11:28,56299,687,2,0,462.56,0,0
715,09-01-22 20:53,93883,1722,1,0,80.38,3,0
716,25-06-21 14:44,9990,1570,1,0.15,52.05,40,0
717,09-02-21 08:06,11757,1086,1,0,133.65,17,0
718,20-03-21 06:19,88794,1050,2,0.05,218.37,11,0
719,23-02-23 11:23,57995,806,1,0.05,52.87,12,0
720,22-09-22 13:07,88573,581,1,0,230.07,36,0
721,25-12-23 11:09,26728,149,1,0.05,155.05,48,0
722,02-08-23 06:38,99583,1764,1,0.05,92.71,7,0
723,13-08-23 09:01,19103,953,2,0.1,24.66,11,0
724,18-04-21 05:56,45166,1870,1,0.05,52.53,48,0
725,18-10-23 13:34,85512,1574,2,0.15,31.48,2,0
726,03-12-21 06:15,80534,1236,1,0.15,78.91,0,0
727,01-01-21 15:53,80327,747,1,0.15,35.16,26,0
728,03-05-23 11:35,87729,1086,1,0.1,120.29,0,0
729,07-05-22 19:21,5039,1405,2,0.15,229.47,6,0
730,15-10-22 22:35,14267,675,1,0.1,90.25,22,0
731,04-04-22 15:20,7547,,1,0,,45,0
732,27-10-21 20:48,54722,1517,4,0,482.36,44,0
733,26-07-23 14:05,18326,,1,0.1,,41,0
734,17-05-21 11:26,1044,1501,1,0,64.84,0,0
735,23-11-22 13:29,18776,1889,2,0,40.18,44,0
736,04-03-22 11:15,48695,,1,0.1,,3,0
737,21-04-23 17:45,51112,1240,3,0.15,-330.07,41,1
738,24-07-23 16:45,54501,363,1,0,90.88,29,0
739,19-12-21 10:32,42859,1384,1,0.05,158.35,33,0
740,11-11-21 19:28,32171,668,1,0,133.48,25,0
741,27-12-22 19:34,31905,746,1,0,15.34,16,0
742,04-08-21 01:09,13982,773,1,0,60,3,0
743,13-08-21 14:22,92311,,1,0,,7,0
744,06-05-23 01:10,17334,1782,1,0,85.6,0,0
745,27-05-22 15:22,46206,1603,1,0,73.3,29,0
746,25-11-22 12:35,57181,1327,2,0,96.98,22,0
747,06-11-22 22:37,65617,555,1,0,18.06,37,0
748,02-09-21 17:21,42858,1143,1,0.2,47.35,5,0
749,03-02-21 13:35,49703,198,1,0.15,66.08,19,0
750,23-05-22 13:56,96019,1576,1,0.15,27.01,14,0
751,24-08-22 10:17,28926,1626,1,0,75.8,36,0
752,04-07-22 19:10,37088,375,1,0.1,8.49,23,0
753,23-03-21 05:54,75877,,3,0.15,,37,0
754,19-01-21 18:59,31549,439,1,0,34.84,0,0
755,14-10-22 12:30,91665,1556,1,0.1,15.65,44,0
756,30-09-23 03:05,81717,1798,1,0,102.4,44,0
757,13-09-22 08:45,56180,864,1,0,58.5,23,0
758,04-02-21 08:37,16607,396,1,0,187.2,19,0
759,11-02-21 08:04,88722,1360,1,0.05,73.13,0,0
760,23-03-21 20:55,26308,1328,3,0,758.73,1,0
761,24-10-21 19:52,67380,1026,2,0,206.34,0,0
762,09-04-22 05:00,85931,677,1,0,25.06,27,0
763,29-01-23 07:34,4535,69,2,0,195.42,4,0
764,06-05-22 19:10,31108,371,1,0,117.67,0,0
765,16-05-22 01:24,18749,824,3,0.2,365.23,34,0
766,20-06-23 09:53,22641,7,1,0.05,25.87,35,0
767,04-10-21 17:06,6422,1226,1,0,191.18,0,0
768,05-12-21 14:17,18120,1078,4,0,167.28,21,0
769,21-01-23 17:23,76032,587,1,0.1,120.96,18,0
770,05-09-22 21:41,58442,406,1,0,53.54,7,0
771,05-11-22 05:24,10209,1732,2,0,40.84,3,0
772,17-07-22 11:30,53202,1117,1,0,99.89,8,0
773,07-06-22 15:33,46813,,2,0,,31,0
774,01-03-22 06:10,34077,65,1,0,87.61,41,0
775,20-12-21 06:55,87009,1083,4,0,-55.56,48,1
776,21-03-22 04:57,89562,1029,2,0,72.52,37,0
777,11-03-21 13:28,7296,938,3,0,158.64,34,0
778,01-04-23 17:00,55745,,4,0.15,,46,1
779,20-10-22 06:12,12103,1047,1,0,122.73,34,0
780,28-05-22 06:44,89189,19,1,0,128.05,17,0
781,07-09-23 10:35,93766,973,1,0,196.26,0,0
782,08-08-21 14:39,24164,511,4,0,485.04,39,0
783,07-12-22 17:38,61957,,4,0,,41,0
784,25-10-21 12:49,82532,1512,1,0,125.59,49,0
785,02-04-23 05:10,71042,1636,1,0,28.55,4,0
786,18-10-23 08:32,36642,1309,1,0,164.88,41,0
787,12-12-21 02:23,48323,1892,2,0.2,13.2,0,0
788,17-06-23 22:23,81730,,1,0,,35,0
789,02-02-22 07:20,2482,1195,1,0,40.29,20,0
790,23-12-23 19:11,86029,616,2,0.2,132.56,0,0
791,29-06-22 01:17,49274,1520,1,0,25.84,7,0
792,27-11-22 00:24,18489,400,1,0,15.93,43,0
793,26-07-23 11:20,48917,526,1,0,40.79,44,0
794,09-12-21 22:01,46343,1107,1,0.2,-78.93,22,1
795,04-07-23 14:17,78630,909,1,0,19.95,49,0
796,17-05-22 00:29,8743,550,1,0,208.06,21,0
797,11-03-23 15:31,95540,220,1,0.15,103.99,30,0
798,02-01-23 14:00,48324,1902,1,0,119.09,25,0
799,31-12-21 02:41,56345,411,2,0.15,231.05,50,0
800,13-07-21 20:11,68050,962,1,0,29.08,17,0
801,21-11-22 16:39,55649,1384,1,0,166.68,0,0
802,25-02-22 05:51,32478,,1,0,,36,0
803,24-06-23 13:11,94306,1953,1,0,85.57,0,0
804,11-02-23 16:43,50985,1977,1,0,79.35,38,0
805,28-11-23 15:45,17071,1006,1,0.05,124.76,23,0
806,13-08-22 05:17,38571,1511,1,0,50.99,47,0
807,13-11-21 22:43,99398,242,1,0,23.82,0,0
808,03-07-21 20:06,53838,1551,1,0,20.88,13,0
809,29-07-22 23:14,75378,,1,0.15,,0,0
810,29-08-21 16:46,67776,89,1,0,45.07,5,0
811,18-11-22 15:40,39718,145,1,0,151.04,20,0
812,24-03-21 11:50,92517,180,1,0,55.68,9,0
813,20-03-21 04:13,90485,1496,1,0,58.9,34,0
814,16-01-22 17:29,44558,1502,1,0,21.93,18,0
815,09-02-22 03:58,43105,256,4,0.1,547.78,19,0
816,11-06-21 20:17,70730,1083,1,0.1,12.5,31,0
817,02-03-23 00:21,86648,921,1,0,38.31,0,0
818,06-02-21 17:25,95446,1258,2,0.1,193.61,31,0
819,19-12-21 00:38,71080,751,1,0,21.78,32,0
820,25-11-23 14:36,19556,511,1,0.05,115.2,36,0
821,02-07-23 11:31,62220,421,3,0.2,299.04,4,0
822,07-06-23 16:50,59936,476,1,0,51.83,4,0
823,20-03-21 10:57,18388,912,1,0.05,158.27,31,0
824,09-12-22 10:41,75702,582,1,0,46.35,11,0
825,08-12-21 17:27,1944,1071,1,0,69.72,16,0
826,22-04-23 06:29,10936,473,1,0.1,95.8,13,0
827,25-08-21 18:50,61648,1385,1,0.1,56.87,19,0
828,30-09-21 20:35,22207,62,1,0.1,63.4,0,0
829,01-01-23 15:13,87900,,1,0,,25,0
830,09-02-23 15:43,75180,1887,1,0,35.7,0,0
831,27-04-22 15:22,84854,1295,1,0,22.12,2,0
832,29-07-21 01:31,2037,928,1,0.1,68.53,0,0
833,29-11-22 11:28,27711,1376,1,0,102.8,8,0
834,26-08-22 21:06,23175,1185,1,0,306.19,2,0
835,26-06-21 16:50,74106,1279,3,0,29.43,0,0
836,03-10-21 06:59,42809,1780,1,0,58.89,32,0
837,08-03-22 20:04,21448,899,2,0,353.3,29,0
838,29-12-21 13:28,68870,883,1,0,7.76,49,0
839,26-08-23 02:45,19868,341,1,0.15,95.05,3,0
840,01-01-23 15:41,35445,1262,1,0.15,37.26,50,0
841,08-10-23 05:09,5687,9,1,0.05,24.1,16,0
842,23-06-22 13:48,21434,20,1,0,123.17,4,0
843,12-12-21 19:42,7927,180,1,0,55.68,26,0
844,31-08-23 10:46,80332,28,3,0,92.1,37,0
845,01-12-21 06:56,98529,1787,1,0,142.74,44,0
846,08-06-22 11:43,95684,1086,1,0,133.65,20,0
847,26-12-21 06:22,44591,390,4,0.05,610.74,0,0
848,18-01-22 17:50,64885,1654,1,0,27.99,15,0
849,12-10-22 16:38,6279,995,1,0,33.56,19,0
850,15-11-21 03:31,88622,1261,1,0.1,61.1,29,0
851,25-05-23 19:25,5291,300,1,0.15,64.88,17,0
852,31-12-23 21:26,38576,693,1,0.15,46.9,30,0
853,23-06-21 15:51,20775,162,1,0,37.11,15,0
854,01-06-23 19:06,27782,,2,0.15,,0,0
855,11-05-23 22:00,68624,1227,2,0.15,156.86,0,0
856,10-12-23 20:38,24852,1434,1,0,58.21,20,0
857,11-09-21 04:06,57981,1256,1,0,36.77,16,0
858,22-01-22 00:41,57328,,1,0.05,,34,0
859,05-01-23 06:14,20866,1926,2,0.1,84.29,6,0
860,25-01-22 16:36,85842,,2,0.1,,0,0
861,29-03-23 06:59,32886,543,1,0,112.03,35,0
862,13-09-22 06:32,8167,,2,0,,41,0
863,24-02-23 18:21,24101,1166,1,0,77.63,6,0
864,03-08-23 04:58,53123,652,3,0.05,25.54,0,0
865,22-02-23 22:56,50503,244,1,0.05,20.18,45,0
866,06-11-23 01:17,22787,969,1,0,42.68,41,0
867,12-10-22 10:25,24066,427,1,0.05,10.74,29,0
868,27-04-23 03:48,40978,1769,1,0.1,48.61,29,0
869,16-02-22 14:10,44989,899,1,0,176.65,38,0
870,15-06-23 12:38,70305,1593,1,0,86.78,33,0
871,15-03-23 06:06,90468,999,1,0.15,99.7,40,0
872,01-12-22 16:20,38892,1391,1,0.05,37.83,1,0
873,06-11-22 05:10,23738,443,1,0.1,133.77,33,0
874,11-09-21 09:01,31539,474,3,0,109.05,3,0
875,31-10-22 21:57,17007,206,1,0,51.19,39,0
876,09-07-23 19:23,76287,,1,0,,0,0
877,01-08-23 08:28,27937,990,1,0,54.26,25,0
878,08-10-22 20:30,6906,569,1,0,15.45,24,0
879,29-03-21 16:18,40549,364,1,0,67.46,50,0
880,30-03-23 19:30,64402,1909,1,0,10.99,34,0
881,16-12-22 16:40,90059,51,1,0,59.09,42,0
882,05-12-22 03:22,30741,801,1,0,70.51,2,0
883,25-07-22 09:04,24162,110,2,0,234.9,0,0
884,18-11-22 06:26,96372,1129,1,0,66.66,0,0
885,04-12-21 02:51,25231,1620,2,0,63.94,3,0
886,03-01-22 18:15,99975,946,3,0,527.76,31,0
887,01-07-22 17:44,81809,25,4,0,299.28,30,0
888,27-06-23 19:38,35334,400,1,0.05,15.13,7,0
889,15-12-21 19:03,30935,688,2,0.15,174.42,44,0
890,03-10-21 07:22,47042,493,1,0.05,49.74,49,0
891,30-01-21 19:13,65035,1489,1,0,74.15,45,0
892,20-05-22 14:08,20752,1127,1,0,109.56,29,0
893,31-05-23 13:24,16390,1983,1,0,26.95,42,0
894,08-06-22 15:03,59666,139,1,0,62.55,21,0
895,29-07-22 20:27,19497,95,1,0,87.96,0,0
896,18-04-21 14:06,36049,1494,3,0.05,310.54,45,0
897,24-05-21 08:30,1501,296,1,0,48.4,17,0
898,13-12-22 16:29,76116,,1,0,,18,0
899,23-04-22 17:29,596,1367,1,0.1,50.96,6,0
900,16-09-22 19:30,94763,238,3,0,81,42,0
901,22-01-23 10:06,90333,923,1,0,58.4,38,0
902,11-12-22 07:15,61393,1243,1,0.05,-45.85,7,1
903,23-11-21 10:21,42604,1558,1,0,128.9,48,0
904,22-10-23 21:11,23070,573,2,0,154.02,9,0
905,17-08-21 12:05,50204,864,1,0.2,46.8,18,0
906,13-09-21 21:24,32890,65,2,0,175.22,0,0
907,13-12-21 17:15,41265,1603,1,0.15,62.3,40,0
908,06-09-21 17:58,85419,687,1,0.05,219.72,0,0
909,20-01-22 12:28,22257,1354,1,0,43.85,27,0
910,14-05-23 05:56,54575,948,1,0.05,132.71,0,0
911,11-03-22 15:06,69925,1810,1,0,57.11,39,0
912,21-11-21 14:04,42736,982,2,0.05,48.05,32,0
913,22-07-22 23:27,20125,778,3,0,53.85,28,0
914,17-07-21 17:07,70100,1629,1,0,29.62,37,0
915,08-12-22 10:55,41537,1226,1,0,191.18,40,0
916,10-11-21 20:48,40164,,2,0,,0,0
917,24-08-21 15:59,53362,1101,1,0.05,29.8,45,0
918,22-11-23 06:52,58786,685,1,0.1,66.12,39,0
919,15-02-21 23:09,33524,756,1,0.05,120.04,8,0
920,18-08-21 05:35,23998,1089,1,0.05,230.17,3,0
921,09-03-23 22:18,97052,1693,1,0,35.42,36,0
922,29-06-21 16:29,77550,1363,1,0.1,42.52,0,0
923,09-07-21 20:40,3382,1983,1,0,26.95,0,0
924,15-01-21 06:27,88593,1988,4,0,742.24,0,0
925,02-02-21 23:58,96057,725,1,0.1,36.68,7,0
926,24-06-23 06:52,92700,125,1,0.2,11.98,4,0
927,13-11-21 06:12,98925,1776,2,0,44.34,26,0
